"","qrt","evt","cl","de","locX","locY","opt1","opt2","mtype","etype","opid","tid","pid","hs","vs","epid","oftid","ord","id"
"1","1st","2","12:00","Start Period","0","-80","0","0","0","12","","0","0","0","0","","0","20000","0021900235"
"2","1st","4","11:58","Jump Ball Capela vs Porzingis (Tucker gains possession)","0","-80","0","0","0","10","204001","1610612745","203991","0","0","200782","1610612745","60000","0021900235"
"3","1st","7","11:44","[HOU] Westbrook Turnover : Bad Pass (1 TO) Steal:Porzingis (1 ST)","-20","169","1","0","1","5","204001","1610612745","201566","0","0","","1610612745","70000","0021900235"
"4","1st","9","11:40","[DAL 2-0] Doncic Dunk Shot: Made (2 PTS) Assist: Hardaway Jr. (1 AST)","6","14","2","1","7","1","","1610612742","1629029","0","2","203501","1610612742","90000","0021900235"
"5","1st","10","11:31","[HOU] Harden Turnover : Bad Pass (1 TO) Steal:Finney-Smith (1 ST)","-126","341","1","0","1","5","1627827","1610612745","201935","0","2","","1610612745","1e+05","0021900235"
"6","1st","12","11:27","[DAL 4-0] Finney-Smith Dunk Shot: Made (2 PTS)","2","14","2","1","7","1","","1610612742","1627827","0","4","","1610612742","120000","0021900235"
"7","1st","14","11:11","[HOU] Capela Turnover : Lost Ball (1 TO) Steal:Powell (1 ST)","-20","114","1","0","2","5","203939","1610612745","203991","0","4","","1610612745","130000","0021900235"
"8","1st","16","11:00","[DAL 7-0] Hardaway Jr. 3pt Shot: Made (3 PTS) Assist: Doncic (1 AST)","172","199","3","0","1","1","","1610612742","203501","0","7","1629029","1610612742","150000","0021900235"
"9","1st","18","10:51","[HOU 2-7] Harden Driving Layup Shot: Made (2 PTS)","11","15","2","0","6","1","","1610612745","201935","2","7","","1610612745","170000","0021900235"
"10","1st","19","10:36","[DAL 9-2] Porzingis Cutting Layup Shot: Made (2 PTS) Assist: Doncic (2 AST)","20","18","2","0","98","1","","1610612742","204001","2","9","1629029","1610612742","180000","0021900235"
"11","1st","21","10:36","[HOU] House Jr. Foul: Shooting (1 PF) (1 FTA) (D Collins)","23","23","0","0","2","6","204001","1610612745","1627863","2","9","","1610612742","2e+05","0021900235"
